CODGEO;LIBGEO;ZE2010;LIBZE2010;DEP;REG;REG2016
64285;Juxue;7212;Bayonne;64;72;75
64286;Laà-Mondrans;7214;Pau;64;72;75
64287;Laàs;7214;Pau;64;72;75
64288;Labastide-Cézéracq;7214;Pau;64;72;75
64289;La Bastide-Clairence;7212;Bayonne;64;72;75
64290;Labastide-Monréjeau;7214;Pau;64;72;75
64291;Labastide-Villefranche;7214;Pau;64;72;75
64292;Labatmale;7214;Pau;64;72;75
64293;Labatut;7214;Pau;64;72;75
64294;Labets-Biscay;7212;Bayonne;64;72;75
64295;Labeyrie;7214;Pau;64;72;75
64296;Lacadée;7214;Pau;64;72;75
64297;Lacarre;7212;Bayonne;64;72;75
64298;Lacarry-Arhan-Charritte-de-Haut;7213;Oloron-Sainte-Marie;64;72;75
64299;Lacommande;7214;Pau;64;72;75
64300;Lacq;7214;Pau;64;72;75
64301;Lagor;7214;Pau;64;72;75
64302;Lagos;7214;Pau;64;72;75
64303;Laguinge-Restoue;7213;Oloron-Sainte-Marie;64;72;75
64304;Lahonce;7212;Bayonne;64;72;75
64305;Lahontan;7214;Pau;64;72;75
64306;Lahourcade;7214;Pau;64;72;75
64307;Lalongue;7214;Pau;64;72;75
64308;Lalonquette;7214;Pau;64;72;75
64309;Lamayou;7214;Pau;64;72;75
64310;Lanne-en-Barétous;7213;Oloron-Sainte-Marie;64;72;75
64311;Lannecaube;7214;Pau;64;72;75
64312;Lanneplaà;7214;Pau;64;72;75
64313;Lantabat;7212;Bayonne;64;72;75
64314;Larceveau-Arros-Cibits;7212;Bayonne;64;72;75
64315;Laroin;7214;Pau;64;72;75
64316;Larrau;7213;Oloron-Sainte-Marie;64;72;75
64317;Larressore;7212;Bayonne;64;72;75
64318;Larreule;7214;Pau;64;72;75
64319;Larribar-Sorhapuru;7212;Bayonne;64;72;75
64320;Laruns;7214;Pau;64;72;75
64321;Lasclaveries;7214;Pau;64;72;75
64322;Lasse;7212;Bayonne;64;72;75
64323;Lasserre;7214;Pau;64;72;75
64324;Lasseube;7214;Pau;64;72;75
64325;Lasseubetat;7214;Pau;64;72;75
64326;Lay-Lamidou;7214;Pau;64;72;75
64327;Lecumberry;7212;Bayonne;64;72;75
64328;Ledeuix;7213;Oloron-Sainte-Marie;64;72;75
64329;Lée;7214;Pau;64;72;75
64330;Lées-Athas;7213;Oloron-Sainte-Marie;64;72;75
64331;Lembeye;7214;Pau;64;72;75
64332;Lème;7214;Pau;64;72;75
64334;Léren;7214;Pau;64;72;75
64335;Lescar;7214;Pau;64;72;75
64336;Lescun;7213;Oloron-Sainte-Marie;64;72;75
64337;Lespielle;7214;Pau;64;72;75
64338;Lespourcy;7214;Pau;64;72;75
64339;Lestelle-Bétharram;7214;Pau;64;72;75
64340;Lichans-Sunhar;7213;Oloron-Sainte-Marie;64;72;75
64341;Lichos;7213;Oloron-Sainte-Marie;64;72;75
64342;Licq-Athérey;7213;Oloron-Sainte-Marie;64;72;75
64343;Limendous;7214;Pau;64;72;75
64344;Livron;7214;Pau;64;72;75
64345;Lohitzun-Oyhercq;7212;Bayonne;64;72;75
64346;Lombia;7214;Pau;64;72;75
64347;Lonçon;7214;Pau;64;72;75
64348;Lons;7214;Pau;64;72;75
64349;Loubieng;7214;Pau;64;72;75
64350;Louhossoa;7212;Bayonne;64;72;75
64351;Lourdios-Ichère;7213;Oloron-Sainte-Marie;64;72;75
64352;Lourenties;7214;Pau;64;72;75
64353;Louvie-Juzon;7214;Pau;64;72;75
64354;Louvie-Soubiron;7214;Pau;64;72;75
64355;Louvigny;7214;Pau;64;72;75
64356;Luc-Armau;7214;Pau;64;72;75
64357;Lucarré;7214;Pau;64;72;75
64358;Lucgarier;7214;Pau;64;72;75
64359;Lucq-de-Béarn;7214;Pau;64;72;75
64360;Lurbe-Saint-Christau;7213;Oloron-Sainte-Marie;64;72;75
64361;Lussagnet-Lusson;7214;Pau;64;72;75
64362;Luxe-Sumberraute;7212;Bayonne;64;72;75
64363;Lys;7214;Pau;64;72;75
64364;Macaye;7212;Bayonne;64;72;75
64365;Malaussanne;7214;Pau;64;72;75
64366;Mascaraàs-Haron;7214;Pau;64;72;75
64367;Maslacq;7214;Pau;64;72;75
64368;Masparraute;7212;Bayonne;64;72;75
64369;Maspie-Lalonquère-Juillacq;7214;Pau;64;72;75
64370;Maucor;7214;Pau;64;72;75
64371;Mauléon-Licharre;7213;Oloron-Sainte-Marie;64;72;75
64372;Maure;7214;Pau;64;72;75
64373;Mazères-Lezons;7214;Pau;64;72;75
64374;Mazerolles;7214;Pau;64;72;75
64375;Méharin;7212;Bayonne;64;72;75
64376;Meillon;7214;Pau;64;72;75
64377;Mendionde;7212;Bayonne;64;72;75
64378;Menditte;7213;Oloron-Sainte-Marie;64;72;75
64379;Mendive;7212;Bayonne;64;72;75
64380;Méracq;7214;Pau;64;72;75
64381;Méritein;7214;Pau;64;72;75
64382;Mesplède;7214;Pau;64;72;75
64383;Mialos;7214;Pau;64;72;75
64385;Miossens-Lanusse;7214;Pau;64;72;75
64386;Mirepeix;7214;Pau;64;72;75
64387;Momas;7214;Pau;64;72;75
64388;Momy;7214;Pau;64;72;75
64389;Monassut-Audiracq;7214;Pau;64;72;75
64390;Moncaup;7214;Pau;64;72;75
64391;Moncayolle-Larrory-Mendibieu;7213;Oloron-Sainte-Marie;64;72;75
64392;Moncla;7214;Pau;64;72;75
64393;Monein;7214;Pau;64;72;75
64394;Monpezat;7214;Pau;64;72;75
64395;Monségur;7214;Pau;64;72;75
64396;Mont;7214;Pau;64;72;75
64397;Montagut;7214;Pau;64;72;75
64398;Montaner;7214;Pau;64;72;75
64399;Montardon;7214;Pau;64;72;75
64400;Montaut;7214;Pau;64;72;75
64401;Mont-Disse;7214;Pau;64;72;75
64403;Montfort;7214;Pau;64;72;75
64404;Montory;7213;Oloron-Sainte-Marie;64;72;75
64405;Morlaàs;7214;Pau;64;72;75
64406;Morlanne;7214;Pau;64;72;75
64407;Mouguerre;7212;Bayonne;64;72;75
64408;Mouhous;7214;Pau;64;72;75
64409;Moumour;7213;Oloron-Sainte-Marie;64;72;75
64410;Mourenx;7214;Pau;64;72;75
64411;Musculdy;7213;Oloron-Sainte-Marie;64;72;75
64412;Nabas;7214;Pau;64;72;75
64413;Narcastet;7214;Pau;64;72;75
64414;Narp;7214;Pau;64;72;75
64415;Navailles-Angos;7214;Pau;64;72;75
64416;Navarrenx;7214;Pau;64;72;75
64417;Nay;7214;Pau;64;72;75
64418;Noguères;7214;Pau;64;72;75
64419;Nousty;7214;Pau;64;72;75
64420;Ogenne-Camptort;7214;Pau;64;72;75
64421;Ogeu-les-Bains;7214;Pau;64;72;75
64422;Oloron-Sainte-Marie;7213;Oloron-Sainte-Marie;64;72;75
64423;Oraàs;7214;Pau;64;72;75
64424;Ordiarp;7213;Oloron-Sainte-Marie;64;72;75
64425;Orègue;7212;Bayonne;64;72;75
64426;Orin;7213;Oloron-Sainte-Marie;64;72;75
64427;Orion;7214;Pau;64;72;75
64428;Orriule;7214;Pau;64;72;75
64429;Orsanco;7212;Bayonne;64;72;75
64430;Orthez;7214;Pau;64;72;75
64431;Os-Marsillon;7214;Pau;64;72;75
64432;Ossas-Suhare;7213;Oloron-Sainte-Marie;64;72;75
64433;Osse-en-Aspe;7213;Oloron-Sainte-Marie;64;72;75
64434;Ossenx;7214;Pau;64;72;75
64435;Osserain-Rivareyte;7214;Pau;64;72;75
64436;Ossès;7212;Bayonne;64;72;75
64437;Ostabat-Asme;7212;Bayonne;64;72;75
64438;Ouillon;7214;Pau;64;72;75
64439;Ousse;7214;Pau;64;72;75
64440;Ozenx-Montestrucq;7214;Pau;64;72;75
64441;Pagolle;7212;Bayonne;64;72;75
64442;Parbayse;7214;Pau;64;72;75
64443;Pardies;7214;Pau;64;72;75
64444;Pardies-Piétat;7214;Pau;64;72;75
64445;Pau;7214;Pau;64;72;75
64446;Peyrelongue-Abos;7214;Pau;64;72;75
64447;Piets-Plasence-Moustrou;7214;Pau;64;72;75
64448;Poey-de-Lescar;7214;Pau;64;72;75
64449;Poey-d'Oloron;7213;Oloron-Sainte-Marie;64;72;75
64450;Pomps;7214;Pau;64;72;75
64451;Ponson-Debat-Pouts;7214;Pau;64;72;75
64452;Ponson-Dessus;7214;Pau;64;72;75
64453;Pontacq;7214;Pau;64;72;75
64454;Pontiacq-Viellepinte;7214;Pau;64;72;75
64455;Portet;7214;Pau;64;72;75
64456;Pouliacq;7214;Pau;64;72;75
64457;Poursiugues-Boucoue;7214;Pau;64;72;75
64458;Préchacq-Josbaig;7213;Oloron-Sainte-Marie;64;72;75
64459;Préchacq-Navarrenx;7213;Oloron-Sainte-Marie;64;72;75
64460;Précilhon;7213;Oloron-Sainte-Marie;64;72;75
64461;Puyoô;7214;Pau;64;72;75
64462;Ramous;7214;Pau;64;72;75
64463;Rébénacq;7214;Pau;64;72;75
64464;Ribarrouy;7214;Pau;64;72;75
64465;Riupeyrous;7214;Pau;64;72;75
64466;Rivehaute;7214;Pau;64;72;75
64467;Rontignon;7214;Pau;64;72;75
64468;Roquiague;7213;Oloron-Sainte-Marie;64;72;75
64469;Saint-Abit;7214;Pau;64;72;75
64470;Saint-Armou;7214;Pau;64;72;75
64471;Saint-Boès;7214;Pau;64;72;75
64472;Saint-Castin;7214;Pau;64;72;75
64473;Sainte-Colome;7214;Pau;64;72;75
64474;Saint-Dos;7214;Pau;64;72;75
64475;Sainte-Engrâce;7213;Oloron-Sainte-Marie;64;72;75
64476;Saint-Esteben;7212;Bayonne;64;72;75
64477;Saint-Étienne-de-Baïgorry;7212;Bayonne;64;72;75
64478;Saint-Faust;7214;Pau;64;72;75
64479;Saint-Girons-en-Béarn;7214;Pau;64;72;75
64480;Saint-Gladie-Arrive-Munein;7214;Pau;64;72;75
64481;Saint-Goin;7213;Oloron-Sainte-Marie;64;72;75
64482;Saint-Jammes;7214;Pau;64;72;75
64483;Saint-Jean-de-Luz;7212;Bayonne;64;72;75
64484;Saint-Jean-le-Vieux;7212;Bayonne;64;72;75
64485;Saint-Jean-Pied-de-Port;7212;Bayonne;64;72;75
64486;Saint-Jean-Poudge;7214;Pau;64;72;75
64487;Saint-Just-Ibarre;7212;Bayonne;64;72;75
64488;Saint-Laurent-Bretagne;7214;Pau;64;72;75
64489;Saint-Martin-d'Arberoue;7212;Bayonne;64;72;75
64490;Saint-Martin-d'Arrossa;7212;Bayonne;64;72;75
64491;Saint-Médard;7214;Pau;64;72;75
64492;Saint-Michel;7212;Bayonne;64;72;75
64493;Saint-Palais;7212;Bayonne;64;72;75
64494;Saint-Pé-de-Léren;7214;Pau;64;72;75
64495;Saint-Pée-sur-Nivelle;7212;Bayonne;64;72;75
64496;Saint-Pierre-d'Irube;7212;Bayonne;64;72;75
64498;Saint-Vincent;7214;Pau;64;72;75
64499;Salies-de-Béarn;7214;Pau;64;72;75
64500;Salles-Mongiscard;7214;Pau;64;72;75
64501;Sallespisse;7214;Pau;64;72;75
64502;Sames;7212;Bayonne;64;72;75
64503;Samsons-Lion;7214;Pau;64;72;75
64504;Sare;7212;Bayonne;64;72;75
64505;Sarpourenx;7214;Pau;64;72;75
64506;Sarrance;7213;Oloron-Sainte-Marie;64;72;75
64507;Saubole;7214;Pau;64;72;75
64508;Saucède;7213;Oloron-Sainte-Marie;64;72;75
64509;Sauguis-Saint-Étienne;7213;Oloron-Sainte-Marie;64;72;75
64510;Sault-de-Navailles;7214;Pau;64;72;75
64511;Sauvagnon;7214;Pau;64;72;75
64512;Sauvelade;7214;Pau;64;72;75
64513;Sauveterre-de-Béarn;7214;Pau;64;72;75
64514;Séby;7214;Pau;64;72;75
64515;Sedze-Maubecq;7214;Pau;64;72;75
64516;Sedzère;7214;Pau;64;72;75
64517;Séméacq-Blachon;7214;Pau;64;72;75
64518;Sendets;7214;Pau;64;72;75
64519;Serres-Castet;7214;Pau;64;72;75
64520;Serres-Morlaàs;7214;Pau;64;72;75
64521;Serres-Sainte-Marie;7214;Pau;64;72;75
64522;Sévignacq-Meyracq;7214;Pau;64;72;75
64523;Sévignacq;7214;Pau;64;72;75
64524;Simacourbe;7214;Pau;64;72;75
64525;Siros;7214;Pau;64;72;75
64526;Soumoulou;7214;Pau;64;72;75
64527;Souraïde;7212;Bayonne;64;72;75
64528;Suhescun;7212;Bayonne;64;72;75
64529;Sus;7214;Pau;64;72;75
64530;Susmiou;7214;Pau;64;72;75
64531;Tabaille-Usquain;7214;Pau;64;72;75
64532;Tadousse-Ussau;7214;Pau;64;72;75
64533;Tardets-Sorholus;7213;Oloron-Sainte-Marie;64;72;75
64534;Taron-Sadirac-Viellenave;7214;Pau;64;72;75
64535;Tarsacq;7214;Pau;64;72;75
64536;Thèze;7214;Pau;64;72;75
64537;Trois-Villes;7213;Oloron-Sainte-Marie;64;72;75
64538;Uhart-Cize;7212;Bayonne;64;72;75
64539;Uhart-Mixe;7212;Bayonne;64;72;75
64540;Urcuit;7212;Bayonne;64;72;75
64541;Urdès;7214;Pau;64;72;75
64542;Urdos;7213;Oloron-Sainte-Marie;64;72;75
64543;Urepel;7212;Bayonne;64;72;75
64544;Urost;7214;Pau;64;72;75
64545;Urrugne;7212;Bayonne;64;72;75
64546;Urt;7212;Bayonne;64;72;75
64547;Ustaritz;7212;Bayonne;64;72;75
64548;Uzan;7214;Pau;64;72;75
64549;Uzein;7214;Pau;64;72;75
64550;Uzos;7214;Pau;64;72;75
64551;Verdets;7213;Oloron-Sainte-Marie;64;72;75
64552;Vialer;7214;Pau;64;72;75
64554;Viellenave-d'Arthez;7214;Pau;64;72;75
64555;Viellenave-de-Navarrenx;7214;Pau;64;72;75
64556;Vielleségure;7214;Pau;64;72;75
64557;Vignes;7214;Pau;64;72;75
64558;Villefranque;7212;Bayonne;64;72;75
64559;Viodos-Abense-de-Bas;7213;Oloron-Sainte-Marie;64;72;75
64560;Viven;7214;Pau;64;72;75
65001;Adast;7310;Tarbes - Lourdes;65;73;76
65002;Adé;7310;Tarbes - Lourdes;65;73;76
65003;Adervielle-Pouchergues;7310;Tarbes - Lourdes;65;73;76
65004;Agos-Vidalos;7310;Tarbes - Lourdes;65;73;76
65005;Allier;7310;Tarbes - Lourdes;65;73;76
65006;Ancizan;7310;Tarbes - Lourdes;65;73;76
65007;Andrest;7310;Tarbes - Lourdes;65;73;76
65009;Anères;7310;Tarbes - Lourdes;65;73;76
65010;Angos;7310;Tarbes - Lourdes;65;73;76
65011;Les Angles;7310;Tarbes - Lourdes;65;73;76
65012;Anla;7306;Saint-Gaudens;65;73;76
65013;Ansost;7310;Tarbes - Lourdes;65;73;76
65014;Antichan;7306;Saint-Gaudens;65;73;76
65015;Antin;7310;Tarbes - Lourdes;65;73;76
65016;Antist;7310;Tarbes - Lourdes;65;73;76
65017;Aragnouet;7310;Tarbes - Lourdes;65;73;76
65018;Arbéost;7310;Tarbes - Lourdes;65;73;76
65019;Arcizac-Adour;7310;Tarbes - Lourdes;65;73;76
65020;Arcizac-ez-Angles;7310;Tarbes - Lourdes;65;73;76
65021;Arcizans-Avant;7310;Tarbes - Lourdes;65;73;76
65022;Arcizans-Dessus;7310;Tarbes - Lourdes;65;73;76
65023;Ardengost;7310;Tarbes - Lourdes;65;73;76
65024;Argelès-Bagnères;7310;Tarbes - Lourdes;65;73;76
65025;Argelès-Gazost;7310;Tarbes - Lourdes;65;73;76
65026;Aries-Espénan;7310;Tarbes - Lourdes;65;73;76
65027;Armenteule;7310;Tarbes - Lourdes;65;73;76
65028;Arné;7310;Tarbes - Lourdes;65;73;76
65029;Arras-en-Lavedan;7310;Tarbes - Lourdes;65;73;76
65031;Arreau;7310;Tarbes - Lourdes;65;73;76
65032;Arrens-Marsous;7310;Tarbes - Lourdes;65;73;76
65033;Arrodets-ez-Angles;7310;Tarbes - Lourdes;65;73;76
65034;Arrodets;7310;Tarbes - Lourdes;65;73;76
65035;Artagnan;7310;Tarbes - Lourdes;65;73;76
65036;Artalens-Souin;7310;Tarbes - Lourdes;65;73;76
65037;Artiguemy;7310;Tarbes - Lourdes;65;73;76
65038;Artigues;7310;Tarbes - Lourdes;65;73;76
65039;Aspin-Aure;7310;Tarbes - Lourdes;65;73;76
65040;Aspin-en-Lavedan;7310;Tarbes - Lourdes;65;73;76
65041;Asque;7310;Tarbes - Lourdes;65;73;76
65042;Asté;7310;Tarbes - Lourdes;65;73;76
65043;Astugue;7310;Tarbes - Lourdes;65;73;76
65044;Aubarède;7310;Tarbes - Lourdes;65;73;76
65045;Aucun;7310;Tarbes - Lourdes;65;73;76
65046;Aulon;7310;Tarbes - Lourdes;65;73;76
65047;Aureilhan;7310;Tarbes - Lourdes;65;73;76
65048;Aurensan;7310;Tarbes - Lourdes;65;73;76
65049;Auriébat;7310;Tarbes - Lourdes;65;73;76
65050;Avajan;7310;Tarbes - Lourdes;65;73;76
65051;Aventignan;7306;Saint-Gaudens;65;73;76
65052;Averan;7310;Tarbes - Lourdes;65;73;76
65053;Aveux;7306;Saint-Gaudens;65;73;76
65054;Avezac-Prat-Lahitte;7310;Tarbes - Lourdes;65;73;76
65055;Ayros-Arbouix;7310;Tarbes - Lourdes;65;73;76
65056;Ayzac-Ost;7310;Tarbes - Lourdes;65;73;76
65057;Azereix;7310;Tarbes - Lourdes;65;73;76
65058;Azet;7310;Tarbes - Lourdes;65;73;76
65059;Bagnères-de-Bigorre;7310;Tarbes - Lourdes;65;73;76
65060;Banios;7310;Tarbes - Lourdes;65;73;76
65061;Barbachen;7310;Tarbes - Lourdes;65;73;76
65062;Barbazan-Debat;7310;Tarbes - Lourdes;65;73;76
65063;Barbazan-Dessus;7310;Tarbes - Lourdes;65;73;76
65064;Bareilles;7310;Tarbes - Lourdes;65;73;76
65065;Barlest;7310;Tarbes - Lourdes;65;73;76
65066;Barrancoueu;7310;Tarbes - Lourdes;65;73;76
65067;Barry;7310;Tarbes - Lourdes;65;73;76
65068;Barthe;7310;Tarbes - Lourdes;65;73;76
65069;La Barthe-de-Neste;7310;Tarbes - Lourdes;65;73;76
65070;Bartrès;7310;Tarbes - Lourdes;65;73;76
65071;Batsère;7310;Tarbes - Lourdes;65;73;76
65072;Bazet;7310;Tarbes - Lourdes;65;73;76
65073;Bazillac;7310;Tarbes - Lourdes;65;73;76
65074;Bazordan;7310;Tarbes - Lourdes;65;73;76
65075;Bazus-Aure;7310;Tarbes - Lourdes;65;73;76
65076;Bazus-Neste;7310;Tarbes - Lourdes;65;73;76
65077;Beaucens;7310;Tarbes - Lourdes;65;73;76
65078;Beaudéan;7310;Tarbes - Lourdes;65;73;76
65079;Bégole;7310;Tarbes - Lourdes;65;73;76
65080;Bénac;7310;Tarbes - Lourdes;65;73;76
65081;Benqué;7310;Tarbes - Lourdes;65;73;76
65082;Berbérust-Lias;7310;Tarbes - Lourdes;65;73;76
65083;Bernac-Debat;7310;Tarbes - Lourdes;65;73;76
65084;Bernac-Dessus;7310;Tarbes - Lourdes;65;73;76
65085;Bernadets-Debat;7310;Tarbes - Lourdes;65;73;76
65086;Bernadets-Dessus;7310;Tarbes - Lourdes;65;73;76
65087;Bertren;7306;Saint-Gaudens;65;73;76
65088;Betbèze;7310;Tarbes - Lourdes;65;73;76
65089;Betpouey;7310;Tarbes - Lourdes;65;73;76
65090;Betpouy;7310;Tarbes - Lourdes;65;73;76
65091;Bettes;7310;Tarbes - Lourdes;65;73;76
65092;Beyrède-Jumet;7310;Tarbes - Lourdes;65;73;76
65093;Bize;7310;Tarbes - Lourdes;65;73;76
65094;Bizous;7310;Tarbes - Lourdes;65;73;76
65095;Bonnefont;7310;Tarbes - Lourdes;65;73;76
65096;Bonnemazon;7310;Tarbes - Lourdes;65;73;76
65097;Bonrepos;7310;Tarbes - Lourdes;65;73;76
65098;Boô-Silhen;7310;Tarbes - Lourdes;65;73;76
65099;Bordères-Louron;7310;Tarbes - Lourdes;65;73;76
65100;Bordères-sur-l'Échez;7310;Tarbes - Lourdes;65;73;76
65101;Bordes;7310;Tarbes - Lourdes;65;73;76
65102;Bouilh-Devant;7310;Tarbes - Lourdes;65;73;76
65103;Bouilh-Péreuilh;7310;Tarbes - Lourdes;65;73;76
65104;Boulin;7310;Tarbes - Lourdes;65;73;76
65105;Bourg-de-Bigorre;7310;Tarbes - Lourdes;65;73;76
65106;Bourisp;7310;Tarbes - Lourdes;65;73;76
65107;Bourréac;7310;Tarbes - Lourdes;65;73;76
65108;Bours;7310;Tarbes - Lourdes;65;73;76
65109;Bramevaque;7306;Saint-Gaudens;65;73;76
65110;Bugard;7310;Tarbes - Lourdes;65;73;76
65111;Bulan;7310;Tarbes - Lourdes;65;73;76
65112;Bun;7310;Tarbes - Lourdes;65;73;76
65113;Burg;7310;Tarbes - Lourdes;65;73;76
65114;Buzon;7310;Tarbes - Lourdes;65;73;76
65115;Cabanac;7310;Tarbes - Lourdes;65;73;76
65116;Cadéac;7310;Tarbes - Lourdes;65;73;76
65117;Cadeilhan-Trachère;7310;Tarbes - Lourdes;65;73;76
65118;Caharet;7310;Tarbes - Lourdes;65;73;76
65119;Caixon;7310;Tarbes - Lourdes;65;73;76
65120;Calavanté;7310;Tarbes - Lourdes;65;73;76
65121;Camalès;7310;Tarbes - Lourdes;65;73;76
65122;Camous;7310;Tarbes - Lourdes;65;73;76
65123;Campan;7310;Tarbes - Lourdes;65;73;76
65124;Camparan;7310;Tarbes - Lourdes;65;73;76
65125;Campistrous;7310;Tarbes - Lourdes;65;73;76
65126;Campuzan;7310;Tarbes - Lourdes;65;73;76
65127;Capvern;7310;Tarbes - Lourdes;65;73;76
65128;Castelbajac;7310;Tarbes - Lourdes;65;73;76
65129;Castelnau-Magnoac;7310;Tarbes - Lourdes;65;73;76
65130;Castelnau-Rivière-Basse;7310;Tarbes - Lourdes;65;73;76
65131;Castelvieilh;7310;Tarbes - Lourdes;65;73;76
65132;Castéra-Lanusse;7310;Tarbes - Lourdes;65;73;76
65133;Castéra-Lou;7310;Tarbes - Lourdes;65;73;76
65134;Casterets;7307;Auch;65;73;76
65135;Castillon;7310;Tarbes - Lourdes;65;73;76
65136;Caubous;7310;Tarbes - Lourdes;65;73;76
65137;Caussade-Rivière;7310;Tarbes - Lourdes;65;73;76
65138;Cauterets;7310;Tarbes - Lourdes;65;73;76
65139;Cazarilh;7306;Saint-Gaudens;65;73;76
65140;Cazaux-Debat;7310;Tarbes - Lourdes;65;73;76
65141;Cazaux-Fréchet-Anéran-Camors;7310;Tarbes - Lourdes;65;73;76
65142;Chelle-Debat;7310;Tarbes - Lourdes;65;73;76
65143;Chelle-Spou;7310;Tarbes - Lourdes;65;73;76
65144;Cheust;7310;Tarbes - Lourdes;65;73;76
65145;Chèze;7310;Tarbes - Lourdes;65;73;76
65146;Chis;7310;Tarbes - Lourdes;65;73;76
65147;Cieutat;7310;Tarbes - Lourdes;65;73;76
65148;Cizos;7310;Tarbes - Lourdes;65;73;76
65149;Clarac;7310;Tarbes - Lourdes;65;73;76
65150;Clarens;7310;Tarbes - Lourdes;65;73;76
65151;Collongues;7310;Tarbes - Lourdes;65;73;76
65153;Coussan;7310;Tarbes - Lourdes;65;73;76
65154;Créchets;7306;Saint-Gaudens;65;73;76
65155;Devèze;7310;Tarbes - Lourdes;65;73;76
65156;Dours;7310;Tarbes - Lourdes;65;73;76
65157;Ens;7310;Tarbes - Lourdes;65;73;76
65158;Esbareich;7306;Saint-Gaudens;65;73;76
65159;Escala;7310;Tarbes - Lourdes;65;73;76
65160;Escaunets;7310;Tarbes - Lourdes;65;73;76
65161;Escondeaux;7310;Tarbes - Lourdes;65;73;76
65162;Esconnets;7310;Tarbes - Lourdes;65;73;76
65163;Escots;7310;Tarbes - Lourdes;65;73;76
65164;Escoubès-Pouts;7310;Tarbes - Lourdes;65;73;76
65165;Esparros;7310;Tarbes - Lourdes;65;73;76
65166;Espèche;7310;Tarbes - Lourdes;65;73;76
65167;Espieilh;7310;Tarbes - Lourdes;65;73;76
65168;Esquièze-Sère;7310;Tarbes - Lourdes;65;73;76
65169;Estaing;7310;Tarbes - Lourdes;65;73;76
65170;Estampures;7310;Tarbes - Lourdes;65;73;76
65171;Estarvielle;7310;Tarbes - Lourdes;65;73;76
65172;Estensan;7310;Tarbes - Lourdes;65;73;76
65173;Esterre;7310;Tarbes - Lourdes;65;73;76
65174;Estirac;7310;Tarbes - Lourdes;65;73;76
65175;Ferrère;7306;Saint-Gaudens;65;73;76
65176;Ferrières;7310;Tarbes - Lourdes;65;73;76
65177;Fontrailles;7310;Tarbes - Lourdes;65;73;76
65178;Fréchède;7310;Tarbes - Lourdes;65;73;76
65179;Fréchendets;7310;Tarbes - Lourdes;65;73;76
65180;Fréchet-Aure;7310;Tarbes - Lourdes;65;73;76
65181;Fréchou-Fréchet;7310;Tarbes - Lourdes;65;73;76
65182;Gaillagos;7310;Tarbes - Lourdes;65;73;76
65183;Galan;7310;Tarbes - Lourdes;65;73;76
65184;Galez;7310;Tarbes - Lourdes;65;73;76
65185;Gardères;7310;Tarbes - Lourdes;65;73;76
65186;Gaudent;7306;Saint-Gaudens;65;73;76
65187;Gaussan;7310;Tarbes - Lourdes;65;73;76
65188;Gavarnie;7310;Tarbes - Lourdes;65;73;76
65189;Gayan;7310;Tarbes - Lourdes;65;73;76
65190;Gazave;7310;Tarbes - Lourdes;65;73;76
65191;Gazost;7310;Tarbes - Lourdes;65;73;76
65192;Gèdre;7310;Tarbes - Lourdes;65;73;76
65193;Gembrie;7306;Saint-Gaudens;65;73;76
65194;Générest;7310;Tarbes - Lourdes;65;73;76
65195;Génos;7310;Tarbes - Lourdes;65;73;76
65196;Gensac;7310;Tarbes - Lourdes;65;73;76
65197;Ger;7310;Tarbes - Lourdes;65;73;76
65198;Gerde;7310;Tarbes - Lourdes;65;73;76
65199;Germ;7310;Tarbes - Lourdes;65;73;76
65200;Germs-sur-l'Oussouet;7310;Tarbes - Lourdes;65;73;76
65201;Geu;7310;Tarbes - Lourdes;65;73;76
65202;Gez;7310;Tarbes - Lourdes;65;73;76
65203;Gez-ez-Angles;7310;Tarbes - Lourdes;65;73;76
65204;Gonez;7310;Tarbes - Lourdes;65;73;76
65205;Gouaux;7310;Tarbes - Lourdes;65;73;76
65206;Goudon;7310;Tarbes - Lourdes;65;73;76
65207;Gourgue;7310;Tarbes - Lourdes;65;73;76
65208;Grailhen;7310;Tarbes - Lourdes;65;73;76
65209;Grézian;7310;Tarbes - Lourdes;65;73;76
65210;Grust;7310;Tarbes - Lourdes;65;73;76
65211;Guchan;7310;Tarbes - Lourdes;65;73;76
65212;Guchen;7310;Tarbes - Lourdes;65;73;76
65213;Guizerix;7307;Auch;65;73;76
65214;Hachan;7310;Tarbes - Lourdes;65;73;76
65215;Hagedet;7310;Tarbes - Lourdes;65;73;76
65216;Hauban;7310;Tarbes - Lourdes;65;73;76
65217;Hautaget;7310;Tarbes - Lourdes;65;73;76
65218;Hèches;7310;Tarbes - Lourdes;65;73;76
65219;Hères;7310;Tarbes - Lourdes;65;73;76
65220;Hibarette;7310;Tarbes - Lourdes;65;73;76
65221;Hiis;7310;Tarbes - Lourdes;65;73;76
65222;Hitte;7310;Tarbes - Lourdes;65;73;76
65223;Horgues;7310;Tarbes - Lourdes;65;73;76
65224;Houeydets;7310;Tarbes - Lourdes;65;73;76
65225;Hourc;7310;Tarbes - Lourdes;65;73;76
65226;Ibos;7310;Tarbes - Lourdes;65;73;76
65228;Ilhet;7310;Tarbes - Lourdes;65;73;76
65229;Ilheu;7306;Saint-Gaudens;65;73;76
65230;Izaourt;7306;Saint-Gaudens;65;73;76
65231;Izaux;7310;Tarbes - Lourdes;65;73;76
65232;Jacque;7310;Tarbes - Lourdes;65;73;76
65233;Jarret;7310;Tarbes - Lourdes;65;73;76
